,/lpc/it8688e/control/0,/lpc/it8688e/control/1,/lpc/it8688e/control/2,/lpc/it8688e/control/3,/lpc/it8688e/control/4,/lpc/it8688e/voltage/0,/lpc/it8688e/voltage/1,/lpc/it8688e/voltage/2,/lpc/it8688e/voltage/3,/lpc/it8688e/voltage/4,/lpc/it8688e/voltage/5,/lpc/it8688e/voltage/6,/lpc/it8688e/voltage/7,/lpc/it8688e/voltage/8,/lpc/it8688e/temperature/0,/lpc/it8688e/temperature/1,/lpc/it8688e/temperature/2,/lpc/it8688e/temperature/3,/lpc/it8688e/temperature/4,/lpc/it8688e/temperature/5,/lpc/it8688e/fan/0,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
09/02/2020 15:38:26,,,,,,1.44,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3054.29858,4.6875,7.8125,8.59375,4.6875,3.90625,8.59375,6.380206,42.24246,99.81876,1.9674226,2.565678,2.144932,1.52893949,1.65716887,2.03959966,52,50,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,11.9037409,42.8094749,6.828327,9.122177,48,1425.00012,6000.98438,0,38,19,0,0,43,1515,6144,2103.461,4040.539,34.23602,47.6740036,45.8984375,16.6015625,33,1.05509949,35.9820557
09/02/2020 15:38:31,,,,,,1.344,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3040.54053,9.375,17.1875,10.15625,3.90625,7.8125,7.03125,9.244794,42.19581,99.81876,1.96558976,2.51788831,2.17064071,1.59466636,1.69238293,1.96118724,52,51,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,11.9023552,42.8069878,6.82793045,9.122574,48,1335.00012,6000.98438,0,36,19,0,0,43,1515,6144,2103.52734,4040.47266,34.2371,46.2440033,45.8984375,12.6953125,33,1.05509949,35.9820557
09/02/2020 15:38:36,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3040.54053,15.625,11.71875,13.28125,8.59375,9.375,10.9375,11.5885439,42.3711967,99.81876,1.99035811,2.413107,2.268104,1.55256987,1.72374761,2.09057641,52,48.25,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,12.0384626,42.80548,6.82769,9.122814,49,1485.00012,6000.98438,0,38,19,0,0,43,1521,6144,2120.26953,4023.73047,34.509594,48.0690041,67.38281,17.578125,33,1.05509949,35.98204
09/02/2020 15:38:41,,,,,,1.44,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3040.54053,7.03125,11.71875,10.15625,5.46875,8.59375,6.25,8.203125,41.5228767,99.81876,1.81679451,2.519798,2.11434841,1.40976167,1.58830607,1.95290446,52,47.5,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,11.4019136,42.80211,6.82715225,9.123352,48,1095,6000.98438,0,34,14,0,0,43,1522,6144,2100.129,4043.871,34.1817856,40.7580032,97.65625,9.765625,33,1.05509949,35.98204
09/02/2020 15:38:46,,,,,,1.428,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,36,37,62,39,38,46,3040.54053,7.03125,11.71875,10.9375,3.90625,5.46875,5.46875,7.421875,41.93037,99.81876,1.842294,2.45411682,2.11036944,1.47343862,1.62684083,2.0149622,62,52.25,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,11.5220222,42.78305,6.824112,9.126392,48,1185,6000.98438,0,39,16,0,0,43,1513,6144,2100.879,4043.121,34.1939926,44.689003,49.8046875,18.5546875,33,1.05509949,35.98204
09/02/2020 15:38:51,,,,,,1.416,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,54,39,38,46,3214.28564,7.8125,14.0625,11.71875,5.46875,8.59375,5.46875,8.854169,41.5156136,99.81876,1.88582218,2.42266679,2.14774847,1.47669649,1.61221373,1.933214,54.5,47.75,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,11.4783621,42.7766151,6.823086,9.12741852,48,1245,6000.98438,0,39,19,0,0,43,1516,6144,2117.07031,4026.92969,34.4575233,44.6340027,91.796875,11.71875,33,1.05509949,35.98204
09/02/2020 15:38:56,,,,,,1.452,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3068.182,8.59375,7.03125,10.15625,6.25,7.8125,10.9375,8.463544,41.2833824,99.81876,1.88477838,2.29852319,2.11359787,1.50958824,1.642541,1.96409106,52.75,48,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,11.41312,42.7906075,6.82531738,9.125187,48,1215,6000.98438,0,38,18,0,0,43,1521,6144,2103.19531,4040.80469,34.2316933,45.102,100.585938,11.71875,33,1.05509949,35.98204
09/02/2020 15:39:01,,,,,,1.104,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,60,39,38,46,3276.699,15.625,16.40625,13.28125,5.46875,10.9375,7.03125,11.4583311,43.3272247,99.81876,2.05382586,2.59357524,2.517986,1.61558473,1.94781458,2.48046613,60.5,54.5,4242.29736,4242.29736,4242.29736,4242.29736,4242.29736,4242.29736,13.2092524,42.8063164,6.82782364,9.122681,48,1335.00012,6000.98438,0,37,19,0,0,43,1521,6144,2120.95313,4023.04688,34.52072,44.5160027,42.96875,20.5078125,33,1.05509949,35.98204
09/02/2020 15:39:06,,,,,,1.404,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,36,37,54,39,38,46,3169.01416,7.8125,13.28125,10.9375,3.90625,5.46875,10.15625,8.59375,42.8259163,99.81876,2.04663682,2.69339466,2.357266,1.57132816,1.72598839,2.221674,54.125,52.75,4267.252,4267.252,4267.252,4267.252,4267.252,4267.252,12.6162872,42.81306,6.82889938,9.121605,48,1245,6000.98438,0,40,19,0,0,43,1521,6144,2120.95313,4023.04688,34.52072,44.173,68.359375,18.5546875,33,1.05509949,35.982048
09/02/2020 15:39:11,,,,,,1.116,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3082.192,10.15625,10.9375,7.03125,2.34375,4.6875,8.59375,7.291669,40.2146568,99.81876,1.60800636,2.123716,1.86644948,1.26587927,1.42225134,1.783776,52.375,47.5,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,10.0700788,42.836834,6.832691,9.117813,48,1185,6000.98438,0,37,16,0,0,44,1520,6144,2118.20313,4025.79688,34.4759636,43.5860023,107.421875,10.7421875,33,1.05509949,35.982048
09/02/2020 15:39:16,,,,,,1.428,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,60,39,38,46,3013.39282,5.46875,8.59375,7.8125,0.78125,3.125,3.90625,4.947919,40.675457,99.81876,1.63160348,2.137455,1.92635643,1.30625725,1.45609283,1.89111984,60,47.25,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.3488855,42.7923965,6.82560349,9.124901,48,1200,6000.98438,0,38,16,0,0,44,1520,6144,2118.20313,4025.79688,34.4759636,43.3840027,60.546875,17.578125,33,1.05509949,35.982048
09/02/2020 15:39:21,,,,,,1.212,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,53,39,38,46,3139.535,5.46875,7.8125,6.25,1.5625,2.34375,6.25,4.947919,41.1003075,99.81876,1.64368176,2.23501563,1.946933,1.26647222,1.461553,1.85898232,53.25,53.25,4292.207,4292.207,4292.207,4292.207,4292.207,4292.207,10.4126377,42.80314,6.82731628,9.123188,48,1185,6000.98438,0,40,16,0,0,44,1513,6144,2118.20313,4025.79688,34.4759636,43.5170021,107.421875,9.765625,33,1.05509949,35.982048
09/02/2020 15:39:26,,,,,,1.104,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,61,39,38,46,3082.192,7.69230747,9.230768,6.92307949,3.8461566,5.384612,4.615384,6.28206158,40.5496445,99.81876,1.63221824,2.27756619,1.89725089,1.30180967,1.46982241,1.86467564,61.25,53.25,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.4433432,42.8014641,6.82704926,9.123455,48,1200,6000.98438,0,38,16,0,0,44,1521,6144,2118.20313,4025.79688,34.4759636,44.071003,100.585938,12.6953125,33,1.05509949,35.982048
09/02/2020 15:39:31,,,,,,1.44,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,66,39,38,46,3590.42554,9.375,10.9375,7.8125,3.125,3.125,7.03125,6.901044,40.2251129,99.81876,1.58927429,2.15366459,1.80072737,1.28586638,1.43992043,1.80976057,66,47,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,10.0792141,42.8018,6.82710266,9.123402,48,1185,6000.98438,0,37,16,0,0,44,1520,6144,2118.20313,4025.79688,34.4759636,43.3770027,63.4765625,20.5078125,33,1.05509949,35.982048
09/02/2020 15:39:36,,,,,,1.248,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,58,39,38,46,3358.209,7.03125,7.03125,4.6875,2.34375,3.125,3.90625,4.6875,40.19199,99.81876,1.60723186,2.09671569,1.81428945,1.22386193,1.41170371,1.869512,58.25,47.25,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.0233145,42.8009148,6.82696152,9.123543,48,1155,6000.98438,0,37,16,0,0,44,1513,6144,2118.20313,4025.79688,34.4759636,42.9720039,106.445313,12.6953125,33,1.05509949,35.98204
09/02/2020 15:39:41,,,,,,1.35600007,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3110.599,6.25,10.15625,6.25,3.125,3.90625,5.46875,5.859375,40.3851738,99.81876,1.62796378,2.2600584,1.87730551,1.29046309,1.47887325,1.77159071,52.625,49.75,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.3062553,42.7973976,6.82640076,9.124104,48,1155,6000.98438,0,38,16,0,0,44,1520,6144,2118.20313,4025.79688,34.4759636,43.326,38.0859375,17.578125,33,1.05509949,35.98204
09/02/2020 15:39:46,,,,,,1.152,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,61,39,38,46,3125,8.4615345,11.5384579,9.230768,8.4615345,10.0000019,7.69230747,9.230775,40.5620422,99.81876,1.62592137,2.205181,1.83215785,1.29835963,1.46159947,1.81090748,61.375,47.5,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.234127,42.7947922,6.825985,9.124519,48,1170,6000.98438,0,39,16,0,0,44,1515,6144,2118.20313,4025.79688,34.4759636,43.314003,47.8515625,17.578125,33,1.05509949,35.98204
09/02/2020 15:39:51,,,,,,1.248,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,54,39,38,46,3183.96216,3.90625,10.15625,7.8125,3.125,3.125,6.25,5.729169,40.7266159,99.81876,1.637456,2.24495673,1.84584689,1.29289377,1.48505378,1.78260756,53.875,52.5,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,10.2888145,42.79503,6.826023,9.124481,48,1185,6000.98438,0,39,16,0,0,44,1515,6144,2118.20313,4025.79688,34.4759636,43.7220039,51.7578125,15.625,33,1.05509949,35.98204
09/02/2020 15:39:56,,,,,,1.38,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,51,39,38,46,3013.39282,10.15625,13.28125,10.15625,7.03125,7.8125,7.8125,9.375,40.184967,99.81876,1.59979284,2.1389668,1.79396725,1.28681993,1.41721725,1.88445771,51.75,51.25,3453.72925,4317.16162,4317.16162,3453.72925,4317.16162,4317.16162,10.1212215,42.7968,6.82630539,9.124199,47,1170,6000.98438,0,37,16,0,0,44,1521,6144,2118.20313,4025.79688,34.4759636,43.321003,97.65625,9.765625,33,1.05509949,35.98204
09/02/2020 15:40:01,,,,,,1.176,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,36,37,59,39,38,46,3169.01416,6.25,7.03125,4.6875,2.34375,4.6875,3.125,4.6875,40.5344734,99.81876,1.639101,2.20502973,1.85366821,1.33506083,1.466998,1.86092257,59.125,50,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.3607807,42.795414,6.826084,9.12442,47,1155,6000.98438,0,38,16,0,0,44,1522,6144,2118.20313,4025.79688,34.4759636,42.7440033,47.8515625,18.5546875,33,1.05509949,35.98204
09/02/2020 15:40:06,,,,,,1.104,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3110.599,7.8125,11.71875,10.15625,5.46875,9.375,5.46875,8.333331,40.5155945,99.81876,1.57419336,2.153269,1.88152623,1.2513175,1.40627408,1.8570056,52.625,47,4317.16162,4317.16162,4317.16162,3453.72925,3453.72925,4317.16162,10.1235867,42.8017273,6.827091,9.123413,48,1155,6000.98438,0,38,16,0,0,44,1515,6144,2118.20313,4025.79688,34.4759636,43.046,67.38281,16.6015625,33,1.05509949,35.98204
09/02/2020 15:40:11,,,,,,1.416,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,47,3082.192,8.59375,11.71875,10.15625,6.25,8.59375,11.71875,9.505206,41.23877,99.81876,1.71359622,2.34000659,2.09135079,1.35309815,1.54435325,1.90883708,52,48,4342.116,4342.116,3473.69287,3768.15845,3768.15845,3768.15845,10.9512424,42.80687,6.82791138,9.122593,47,1155,6000.98438,0,39,16,0,0,44,1521,6144,2118.20313,4025.79688,34.4759636,42.416,92.77344,12.6953125,33,1.05509949,35.98204
09/02/2020 15:40:16,,,,,,1.35600007,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,55,39,38,46,3276.699,10.15625,14.84375,14.84375,7.03125,10.9375,10.9375,11.4583311,40.08239,99.81876,1.59034312,2.13317585,1.79471254,1.29970109,1.432066,1.82779837,55.375,47.75,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.0777969,42.811367,6.82862854,9.121876,47,1170,6000.98438,0,40,16,0,0,44,1515,6144,2101.26172,4042.73828,34.200222,43.0840034,86.91406,11.71875,33,1.05509949,35.98204
09/02/2020 15:40:21,,,,,,1.14,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,46,3082.192,6.25,9.375,6.25,2.34375,4.6875,7.03125,5.989581,40.2982941,99.81876,1.62328339,2.182128,1.85365963,1.30799913,1.43225193,1.83984947,52.125,49.25,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.239172,42.80627,6.827816,9.122688,47,1185,6000.98438,0,39,16,0,0,44,1521,6144,2101.26172,4042.73828,34.200222,44.067,52.734375,20.5078125,33,1.05509949,35.98204
09/02/2020 15:40:26,,,,,,1.188,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,36,37,61,39,38,47,3000,3.125,8.59375,7.8125,2.34375,6.25,3.125,5.208331,40.258934,99.81876,1.60838115,2.07856965,1.81192636,1.31201816,1.43897581,1.8727057,61.375,48.25,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,10.1225758,42.8010063,6.826977,9.123528,47,1155,6000.98438,0,37,16,0,0,43,1518,6144,2101.26172,4042.73828,34.200222,42.958,60.546875,20.5078125,33,1.05509949,35.98204
09/02/2020 15:40:31,,,,,,1.152,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,54,39,38,46,3214.28564,16.40625,20.3125,14.0625,7.8125,13.28125,13.28125,14.1927061,41.8538857,99.81876,1.9435662,2.42079854,2.13831067,1.526592,1.63685071,1.92739928,54.125,51.25,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,11.5935173,42.8025856,6.82722855,9.123276,48,1245,6000.98438,0,37,18,0,0,43,1513,6144,2100.38672,4043.61328,34.18598,45.101,46.875,16.6015625,33,1.05509949,35.98204
09/02/2020 15:40:37,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,60,39,38,46,3139.535,5.46875,7.03125,7.8125,2.34375,3.90625,2.34375,4.817706,42.3405571,99.81876,1.85700023,2.48178768,2.272268,1.55996811,1.7692436,2.0139606,60.875,50.75,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,11.9542284,42.8468323,6.83428574,9.116219,47,1290.00012,6000.98438,0,36,17,0,0,43,1516,6144,2117.32813,4026.67188,34.46172,43.666,100.585938,10.7421875,33,1.05509949,35.982048
09/02/2020 15:40:42,,,,,,1.26,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,36,37,54,39,38,46,3214.28564,4.6875,8.59375,6.25,3.90625,5.46875,9.375,6.380206,42.4785423,99.81876,1.96173453,2.649807,2.29077935,1.57655644,1.69313741,1.94011438,54,51.5,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,12.1121283,42.8442955,6.83388138,9.116623,47,1200,6000.98438,0,39,18,0,0,43,1513,6144,2120.32813,4023.67188,34.5105476,43.9860039,107.421875,14.6484375,33,1.05509949,35.982048
09/02/2020 15:40:47,,,,,,1.212,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,61,39,38,46,3125,12.5,12.5,11.71875,3.90625,4.6875,8.59375,8.984375,42.211174,99.81876,2.01882124,2.646789,2.24146843,1.58669233,1.72543848,2.03213167,61.375,51.25,4292.207,4292.207,4292.207,4292.207,4292.207,4292.207,12.2513409,42.8265762,6.83105469,9.11945,48,1380.00012,6000.98438,0,39,20,0,0,43,1513,6144,2103.45313,4040.54688,34.23589,47.7230034,55.6640625,20.5078125,33,1.05509949,35.982048
09/02/2020 15:40:52,,,,,,1.44,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,54,39,38,46,3199.05225,10.9375,10.15625,9.375,8.59375,7.03125,7.03125,8.854169,41.4869232,99.81876,1.82217169,2.52864122,2.1325748,1.490452,1.69095492,1.9188602,54.25,51.75,4292.207,4292.207,4292.207,4292.207,4292.207,4292.207,11.5836554,42.8121758,6.82875824,9.121746,47,1200,6000.98438,0,36,18,0,0,43,1520,6144,2103.586,4040.414,34.2380524,42.3680038,97.65625,12.6953125,33,1.05509949,35.982048
09/02/2020 15:40:57,,,,,,1.38,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,53,39,38,46,3125,10.9375,17.96875,13.28125,3.125,7.03125,7.8125,10.0260439,42.6901321,99.81876,2.057244,2.740726,2.48540163,1.61715555,1.763247,2.06663156,53.375,49.75,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,12.7304058,42.8183479,6.82974243,9.120762,48,1350.00012,6000.98438,0,35,17,0,0,43,1518,6144,2120.52734,4023.47266,34.51379,45.754,68.359375,13.671875,33,1.05509949,35.982048
09/02/2020 15:41:02,,,,,,1.404,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3125,13.28125,17.1875,11.71875,4.6875,12.5,11.71875,11.8489561,43.069664,99.81876,2.12487745,2.90917158,2.50940537,1.64444089,1.846956,2.25077033,52.875,47.75,3453.72925,4317.16162,4317.16162,3453.72925,3453.72925,4317.16162,13.2856216,42.8623047,6.836754,9.11375,48,1320.00012,6000.98438,0,39,20,0,0,43,1515,6144,2121.07813,4022.92188,34.5227547,45.7640038,48.828125,19.53125,33,1.05509949,35.982048
09/02/2020 15:41:07,,,,,,1.38,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3054.29858,8.59375,10.15625,6.25,2.34375,6.25,7.8125,6.901044,42.1926727,99.81876,1.9891336,2.63021231,2.21810031,1.57705212,1.65854073,2.047535,52.625,48.5,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,12.120574,42.87163,6.83824158,9.112263,48,1200,6000.98438,0,39,16,0,0,43,1515,6144,2103.45313,4040.54688,34.23589,44.833004,61.5234375,10.7421875,33,1.05509949,35.982048
09/02/2020 15:41:12,,,,,,1.416,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,52,39,38,47,3054.29858,7.8125,10.9375,9.375,7.03125,5.46875,3.90625,7.421875,41.187664,99.81876,1.8073976,2.42136717,2.02847767,1.47091734,1.5616771,1.89254344,52.5,51,4292.207,4292.207,4292.207,4292.207,4292.207,4292.207,11.1823807,42.8764153,6.83900452,9.1115,48,1245,6000.98438,0,38,18,0,0,43,1520,6144,2100.332,4043.668,34.1850929,44.379,99.609375,12.6953125,33,1.05509949,35.982048
09/02/2020 15:41:17,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3040.54053,9.375,13.28125,10.9375,3.125,6.25,6.25,8.203125,41.5418358,99.81876,1.87997484,2.44009662,2.12548256,1.49273384,1.68279314,1.98312414,52.375,51,3768.15845,4292.207,4292.207,4292.207,4292.207,4292.207,11.6042042,42.85494,6.835579,9.114925,48,1410.00012,6000.98438,0,36,19,0,0,43,1513,6144,2100.332,4043.668,34.1850929,46.3890038,79.10156,14.6484375,33,1.05509949,35.982048
09/02/2020 15:41:22,,,,,,1.14,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3040.54053,7.8125,11.71875,10.15625,3.90625,7.03125,6.25,7.8125,41.0550346,99.81876,1.7918011,2.27557468,2.12792158,1.453692,1.60181928,1.85493457,52.125,49,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,11.1057434,42.8525467,6.83519745,9.115307,47,1185,6000.98438,0,37,18,0,0,43,1521,6144,2100.332,4043.668,34.1850929,44.3420029,101.5625,11.71875,33,1.05509949,35.982048
09/02/2020 15:41:27,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,60,39,38,46,3096.33032,10.15625,10.9375,8.59375,3.90625,5.46875,7.03125,7.682294,42.3613129,99.81876,1.98324478,2.570569,2.165538,1.49783921,1.69052684,1.92322063,60,52,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,11.8309383,42.8676147,6.83760071,9.112904,47,1275,6000.98438,0,37,18,0,0,43,1513,6144,2117.40625,4026.59375,34.4629936,44.8090019,109.375,14.6484375,33,1.05509949,35.982048
09/02/2020 15:41:32,,,,,,1.404,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,36,37,54,39,38,47,3169.01416,10.15625,14.84375,10.9375,3.90625,4.6875,3.90625,8.072919,42.7770462,99.81876,2.032822,2.67512059,2.34094834,1.57080781,1.73823035,2.02324772,54,51.75,4242.29736,4242.29736,4242.29736,4242.29736,4242.29736,4242.29736,12.3811769,42.875412,6.8388443,9.11166,48,1380.00012,6000.98438,0,36,18,0,0,43,1516,6144,2117.539,4026.461,34.4651527,46.463,76.171875,23.4375,33,1.05509949,35.982048
09/02/2020 15:41:37,,,,,,1.176,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,36,37,53,39,38,46,3082.192,16.9230766,17.6923027,16.9230766,10.0000019,10.76923,10.0000019,13.7179556,42.99966,99.81876,2.24475169,2.86488914,2.47168541,1.68251419,1.81882119,2.09092712,53.25,50.5,4267.252,4267.252,4267.252,4267.252,4267.252,4267.252,13.1735888,42.8979874,6.84244537,9.108059,48,1380.00012,6000.98438,0,41,20,0,0,43,1513,6144,2121.35547,4022.64453,34.52727,48.116,79.10156,23.4375,33,1.05509949,35.9820557
09/02/2020 15:41:42,,,,,,1.392,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,36,37,53,39,38,47,3082.192,12.5,10.9375,13.28125,5.46875,9.375,12.5,10.6770811,42.0467,99.81876,2.03901553,2.65086365,2.29980683,1.60085034,1.76850832,2.03117561,53.125,52.25,4267.252,4267.252,4267.252,4267.252,4267.252,4267.252,12.39022,42.88168,6.83984375,9.110661,48,1305.00012,6000.98438,0,36,18,0,0,43,1515,6144,2117.60547,4026.39453,34.4662361,45.31,39.0625,18.5546875,33,1.05509949,35.9820557
09/02/2020 15:41:47,,,,,,1.188,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,52,39,38,46,3082.192,8.59375,11.71875,12.5,7.8125,9.375,7.03125,9.505206,42.285862,99.81876,1.99053991,2.54402232,2.393841,1.58513689,1.74966931,1.98521686,52.875,48.25,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,4317.16162,12.2484264,42.88352,6.84013748,9.110367,47,1155,6000.98438,0,35,15,0,1,43,1521,6144,2117.44922,4026.55078,34.46369,43.263,81.05469,23.4375,33,1.05509949,35.9820557
09/02/2020 15:41:52,,,,,,1.416,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,36,37,57,39,38,46,3292.68286,9.375,14.84375,12.5,5.46875,9.375,5.46875,9.505206,42.4421577,99.81876,2.020911,2.63040233,2.29029155,1.56656647,1.76124716,2.01784253,57,47.75,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,3768.15845,12.287261,43.0014267,6.858944,9.09156,47,1155,6000.98438,0,36,16,0,0,43,1513,6144,2117.44922,4026.55078,34.46369,42.9330025,113.28125,14.6484375,33,1.05509949,35.9820557
